model,feature_set,threshold,approved,approval_rate,realized_npv,mean_realized_npv_approved,observed_default_rate_approved,overlap_with_current_decisions
family_mean_blend,current_predictive,-0.0075,2108,0.8263426107408859,3735966.611700575,1772.2801763285458,0.08823529411764706,0.9572716581732654
family_mean_blend,current_predictive,-0.0075110293892835375,2108,0.8263426107408859,3735966.611700575,1772.2801763285458,0.08823529411764706,0.9572716581732654
family_mean_blend,current_predictive,-0.02374129976059886,2173,0.8518228145825166,3733622.238813975,1718.1878687593073,0.09249884951679706,0.9451195609564876
family_mean_blend,current_predictive,-0.03757282713574925,2237,0.8769110152881223,3732448.181007262,1668.5061157833088,0.09655789003129191,0.9239513916111329
family_mean_blend,current_predictive,-0.037500000000000006,2237,0.8769110152881223,3732448.181007262,1668.5061157833088,0.09655789003129191,0.9239513916111329
family_mean_blend,current_predictive,-0.0050000000000000044,2096,0.8216385731085849,3728019.4983881693,1778.6352568645846,0.08730916030534351,0.9604076832614661
family_mean_blend,current_predictive,-0.0025000000000000022,2082,0.8161505292042336,3724755.110892472,1789.0274307840882,0.08693563880883766,0.9627597020776166
family_mean_blend,current_predictive,0.022499999999999992,1897,0.7436299490395923,3721606.434518926,1961.8378674322223,0.07327358987875593,0.9341434731477852
family_mean_blend,current_predictive,0.02397794457793175,1884,0.7385339082712662,3720090.181915374,1974.5701602523216,0.07165605095541401,0.9306154449235594
family_mean_blend,current_predictive,0.0,2065,0.8094864758918071,3714489.9532312416,1798.784480983652,0.08523002421307506,0.960015680125441
family_mean_blend,current_predictive,-0.0015843961953846603,2076,0.8137985103880832,3697092.862248528,1780.873247711237,0.08670520231213873,0.9619756958055664
family_mean_blend,current_predictive,-0.04,2240,0.8780870246961976,3685099.0657450235,1645.133511493314,0.09776785714285714,0.9227753822030577
family_mean_blend,current_predictive,-0.047451815367786275,2269,0.8894551156409252,3683305.4835601063,1623.3166520758512,0.10092551784927281,0.9114072912583301
family_mean_blend,current_predictive,-0.0475,2269,0.8894551156409252,3683305.4835601063,1623.3166520758512,0.10092551784927281,0.9114072912583301
family_mean_blend,current_predictive,-0.0425,2248,0.8812230497843982,3679569.9705910487,1636.81938193552,0.09919928825622776,0.9196393571148569
family_mean_blend,current_predictive,0.024999999999999994,1872,0.7338298706389651,3672694.7971545365,1961.9096138646028,0.07211538461538461,0.9266954135633085
family_mean_blend,current_predictive,-0.045000000000000005,2260,0.8859270874166993,3650399.34987081,1615.2209512702698,0.10088495575221239,0.9149353194825559
family_mean_blend,current_predictive,-0.05,2278,0.8929831438651509,3643450.8841004297,1599.407762994043,0.10228270412642669,0.9078792630341043
family_mean_blend,current_predictive,-0.06693151982084143,2333,0.9145433163465307,3628189.161693588,1555.1603779226696,0.10587226746678097,0.8878871030968247
family_mean_blend,current_predictive,-0.08391441609552326,2365,0.9270874166993336,3625106.5264669554,1532.8145989289453,0.10866807610993658,0.875343002744022
family_mean_blend,current_predictive,0.027151931744743025,1852,0.7259898079184633,3618513.547087739,1953.8410081467275,0.07235421166306695,0.9196393571148569
family_mean_blend,current_predictive,0.027499999999999997,1846,0.7236377891023128,3605711.316161766,1953.2564009543696,0.07096424702058506,0.9172873382987063
family_mean_blend,current_predictive,-0.05495460963441133,2301,0.9019992159937279,3599949.391256564,1564.5151635187153,0.10517166449369839,0.9004312034496276
family_mean_blend,current_predictive,0.0325,1792,0.7024696197569581,3585949.6718762293,2001.0879865380743,0.06752232142857142,0.8984711877695022
family_mean_blend,current_predictive,0.03,1819,0.7130537044296354,3580018.6163293775,1968.1245829188442,0.06926882902693787,0.9074872598980792
family_mean_blend,current_predictive,0.03290941600558893,1788,0.7009016072128577,3575253.5897962498,1999.582544628775,0.06767337807606263,0.8969031752254017
family_mean_blend,current_predictive,0.029852195237899268,1820,0.7134457075656605,3575233.5077554826,1964.414015250265,0.06978021978021978,0.9078792630341043
family_mean_blend,current_predictive,0.035,1762,0.6907095256762054,3548423.672642576,2013.8613352114508,0.06640181611804767,0.8874950999607997
family_mean_blend,current_predictive,0.039999999999999994,1713,0.671501372010976,3547756.8375939317,2071.078130527689,0.06129597197898424,0.8690709525676206
family_mean_blend,current_predictive,0.03588902969674937,1756,0.6883575068600549,3535143.8988979743,2013.1798968667279,0.06662870159453303,0.8851430811446491
family_mean_blend,current_predictive,0.037500000000000006,1739,0.6816934535476283,3519150.5784124425,2023.663357338955,0.0655549166187464,0.8784790278322226
family_mean_blend,current_predictive,0.03871667018403668,1724,0.6758134065072521,3517135.151680238,2040.1015961022263,0.06380510440835267,0.8733829870638965
family_mean_blend,current_predictive,0.042202402885849366,1692,0.6632693061544492,3491350.4873477975,2063.4459145081546,0.060874704491725766,0.8608388867110937
family_mean_blend,current_predictive,0.042499999999999996,1689,0.662093296746374,3482902.7401763955,2062.109378434811,0.06098283007696862,0.8596628773030184
family_mean_blend,current_predictive,0.045,1653,0.6479811838494708,3434181.3132113353,2077.544654090342,0.05928614640048397,0.8455507644061152
family_mean_blend,current_predictive,0.0475,1629,0.6385731085848687,3427457.29510636,2104.0253499732107,0.05831798649478207,0.8361426891415131
family_mean_blend,current_predictive,0.04785164365009891,1628,0.6381811054488435,3425158.2779761404,2103.9055761524205,0.05835380835380835,0.8357506860054881
family_mean_blend,current_predictive,0.04435259870220246,1660,0.6507252058016464,3422239.217145762,2061.5898898468445,0.060240963855421686,0.8482947863582909
family_mean_blend,current_predictive,-0.10471152646172832,2397,0.9396315170521364,3410715.5795838074,1422.9101291546965,0.11514392991239049,0.8627989023912191
family_mean_blend,current_predictive,0.05,1593,0.6244609956879655,3367625.7931959643,2114.014936092884,0.05649717514124294,0.82203057624461
family_mean_blend,current_predictive,0.04979188968554137,1596,0.6256370050960408,3359753.9161751317,2105.1089700345437,0.05701754385964912,0.8232065856526852
family_mean_blend,current_predictive,0.05272223364548043,1564,0.613092904743238,3294653.7863340406,2106.556129369591,0.056265984654731455,0.8106624852998824
family_mean_blend,current_predictive,0.052500000000000005,1565,0.613484907879263,3290117.800415824,2102.311693556437,0.05686900958466454,0.8110544884359074
family_mean_blend,current_predictive,0.0540509701442861,1532,0.6005488043904351,3284008.0746793495,2143.6084038376957,0.05352480417754569,0.7981183849470795
family_mean_blend,current_predictive,-0.1309463744177147,2429,0.9521756174049393,3263136.5224325545,1343.407378523077,0.12062577192260189,0.8502548020384163
family_mean_blend,current_predictive,0.05499999999999999,1519,0.595452763622109,3255416.402059028,2143.1312719282605,0.053982883475971036,0.7930223441787534
family_mean_blend,current_predictive,0.05712548203360427,1500,0.5880047040376323,3217346.709911564,2144.8978066077093,0.054,0.7855742845942768
family_mean_blend,current_predictive,0.057499999999999996,1492,0.5848686789494316,3208569.9793213485,2150.516071931199,0.05361930294906166,0.782438259506076
family_mean_blend,current_predictive,0.05848114736424501,1468,0.5754606036848294,3145153.476078558,2142.475119944522,0.05313351498637602,0.773030184241474
family_mean_blend,current_predictive,-0.16551853266039385,2461,0.964719717757742,3103547.8937303424,1261.092195745771,0.12555871596911825,0.8377107016856135
family_mean_blend,current_predictive,0.05986336563264693,1436,0.5629165033320267,3074425.362957535,2140.964737435609,0.05222841225626741,0.7604860838886711
family_mean_blend,current_predictive,0.06,1431,0.5609564876519012,3048732.4405350173,2130.4908738889008,0.05241090146750524,0.7585260682085456
family_mean_blend,current_predictive,0.06124570302841998,1404,0.5503724029792239,2987273.4473613347,2127.6876405707512,0.05128205128205128,0.7479419835358683
family_mean_blend,current_predictive,0.06279741785929499,1372,0.537828302626421,2912184.7115260325,2122.5836089839886,0.04956268221574344,0.7353978831830654
family_mean_blend,current_predictive,0.0640422971532921,1340,0.5252842022736182,2908979.927997303,2170.8805432815698,0.04626865671641791,0.7228537828302627
family_mean_blend,current_predictive,0.0625,1376,0.5393963151705213,2896331.088264162,2104.891779261746,0.050872093023255814,0.7369658957271659
family_mean_blend,current_predictive,0.065,1316,0.5158761270090161,2881589.340876841,2189.6575538577817,0.044832826747720364,0.7134457075656605
family_mean_blend,current_predictive,-0.21146703413844886,2493,0.9772638181105449,2853801.1400617007,1144.725687950943,0.13156839149618932,0.8251666013328106
family_mean_blend,current_predictive,0.0653024215249764,1308,0.5127401019208153,2848151.015165899,2177.48548560084,0.04510703363914373,0.7103096824774598
family_mean_blend,current_predictive,0.0666781940747596,1275,0.4998039984319875,2765686.249383955,2169.165685791337,0.043137254901960784,0.697373578988632
family_mean_blend,current_predictive,0.0675,1247,0.488827910623285,2698460.504009847,2163.9619117961884,0.042502004811547714,0.6863974911799294
family_mean_blend,current_predictive,0.06761504747441521,1243,0.48725989807918463,2689310.619881433,2163.5644568635826,0.042638777152051485,0.6848294786358291
family_mean_blend,current_predictive,0.06901375404778058,1211,0.47471579772638184,2647816.7895443668,2186.4713373611617,0.04046242774566474,0.6722853782830263
family_mean_blend,current_predictive,0.06981722100109893,1179,0.462171697373579,2616568.8838046766,2219.3120303686824,0.03816793893129771,0.6597412779302234
family_mean_blend,current_predictive,0.06999999999999999,1175,0.4606036848294786,2614804.6336489143,2225.3656456586505,0.0374468085106383,0.6581732653861231
family_mean_blend,current_predictive,-0.31775167724455355,2525,0.9898079184633477,2596327.7271487443,1028.248604811384,0.13900990099009902,0.8126225009800079
family_mean_blend,current_predictive,0.07072089629194928,1147,0.44962759702077615,2537248.3391581955,2212.0735302163866,0.036617262423714034,0.6471971775774206
family_mean_blend,current_predictive,0.07185573776707271,1115,0.43708349666797336,2447220.8525187587,2194.8169080885727,0.036771300448430494,0.6346530772246178
family_mean_blend,current_predictive,0.0725,1094,0.4288514308114465,2411757.5107678804,2204.531545491664,0.03656307129798903,0.6264210113680909
family_mean_blend,current_predictive,0.07282221388841373,1083,0.4245393963151705,2392027.9548175847,2208.70540611042,0.036011080332409975,0.622108976871815
family_mean_blend,current_predictive,0.0738935175488805,1051,0.4119952959623677,2323137.2247401653,2210.4064935681877,0.035204567078972404,0.6095648765190121
family_mean_blend,current_predictive,0.075,1014,0.39749117992943944,2265190.222108446,2233.915406418586,0.03451676528599606,0.5950607604860839
family_mean_blend,current_predictive,0.07479576460550837,1019,0.3994511956095649,2263069.0183957582,2220.8724419978003,0.03532875368007851,0.5970207761662093
family_mean_blend,current_predictive,0.07562449497426287,987,0.38690709525676203,2206506.94756062,2235.5693490989056,0.03343465045592705,0.5844766758134065
family_mean_blend,current_predictive,0.07647799445582072,955,0.37436299490395925,2127862.977227724,2228.128771966203,0.033507853403141365,0.5719325754606037
family_mean_blend,current_predictive,0.07721297147491359,923,0.3618188945511564,2031622.7966130816,2201.108122007672,0.032502708559046585,0.5593884751078009
family_mean_blend,current_predictive,0.0775,909,0.3563308506468052,1997596.6373793206,2197.576058723125,0.0319031903190319,0.5539004312034497
family_mean_blend,current_predictive,0.07791872419095622,891,0.3492747941983536,1953530.7516887283,2192.5148728268555,0.031425364758698095,0.546844374754998
family_mean_blend,current_predictive,0.07873343920591694,859,0.33673069384555077,1857256.0104783438,2162.114098344987,0.030267753201396973,0.5343002744021952
family_mean_blend,current_predictive,0.07954280375320284,827,0.3241865934927479,1779635.944714714,2151.917708240283,0.030229746070133012,0.5217561740493923
family_mean_blend,current_predictive,0.08,807,0.31634653077224617,1751436.919432403,2170.3059720351957,0.02973977695167286,0.5139161113288906
family_mean_blend,current_predictive,0.08026087441202626,795,0.31164249313994513,1709966.5643337592,2150.901338784603,0.03018867924528302,0.5092120736965896
family_mean_blend,current_predictive,0.0811632118777381,763,0.2990983927871423,1685373.758272795,2208.877795901435,0.027522935779816515,0.49666797334378676
family_mean_blend,current_predictive,0.08215985554295413,731,0.2865542924343395,1599418.5781418593,2187.9871110011754,0.024623803009575923,0.4841238729909839
family_mean_blend,current_predictive,0.08302587959176458,699,0.27401019208153665,1540499.1783567867,2203.861485488965,0.024320457796852647,0.4715797726381811
family_mean_blend,current_predictive,0.08375482488976489,667,0.2614660917287338,1472092.7224334278,2207.0355658672083,0.0239880059970015,0.4590356722853783
family_mean_blend,current_predictive,0.08448890965042048,635,0.24892199137593102,1426974.9532859656,2247.2046508440403,0.02047244094488189,0.44649157193257544
family_mean_blend,current_predictive,0.0851956751222108,603,0.23637789102312817,1345857.5352997626,2231.9362111107175,0.02155887230514096,0.43394747157977265
family_mean_blend,current_predictive,0.08598565503963812,571,0.22383379067032536,1242315.7939447877,2175.6844027054076,0.021015761821366025,0.4214033712269698
family_mean_blend,current_predictive,0.08662158921890545,539,0.21128969031752254,1165491.8349216206,2162.3225137692402,0.022263450834879406,0.408859270874167
family_mean_blend,current_predictive,0.08740669529721784,507,0.19874558996471972,1098040.3569690469,2165.7600729172523,0.01972386587771203,0.39631517052136417
family_mean_blend,current_predictive,0.0883120491858276,475,0.1862014896119169,1018104.912187815,2143.378762500663,0.021052631578947368,0.3837710701685613
family_mean_blend,current_predictive,0.08925397788615066,442,0.17326538612308898,973174.0925501436,2201.751340611185,0.01583710407239819,0.3708349666797334
family_mean_blend,current_predictive,0.089777016698317,410,0.16072128577028616,912011.1668515408,2224.417480125709,0.014634146341463415,0.35829086632693063
family_mean_blend,current_predictive,0.09064119912615107,378,0.14817718541748334,812090.3082063061,2148.3870587468414,0.013227513227513227,0.3457467659741278
family_mean_blend,current_predictive,0.09162061884010685,346,0.13563308506468053,734023.6974082822,2121.455772856307,0.014450867052023121,0.33320266562132494
family_mean_blend,current_predictive,0.09251806602924367,314,0.1230889847118777,656862.0134587989,2091.9172403146463,0.01592356687898089,0.32065856526852216
family_mean_blend,current_predictive,0.0934112448487762,282,0.11054488435907488,597418.9588627841,2118.5069463219293,0.014184397163120567,0.3081144649157193
family_mean_blend,current_predictive,0.09441671629415982,250,0.09800078400627205,534424.263420859,2137.697053683436,0.012,0.2955703645629165
family_mean_blend,current_predictive,0.09517193550169223,218,0.08545668365346923,438418.829890579,2011.0955499567842,0.013761467889908258,0.2830262642101137
family_mean_blend,current_predictive,0.09599159458355712,186,0.07291258330066641,363797.12857394066,1955.898540720111,0.016129032258064516,0.27048216385731083
family_mean_blend,current_predictive,0.09670772423926365,154,0.06036848294786358,306298.94380522135,1988.9541805533854,0.01948051948051948,0.25793806350450804
family_mean_blend,current_predictive,0.09751462094318973,122,0.04782438259506076,263139.4087717154,2156.8803997681594,0.00819672131147541,0.24539396315170522
family_mean_blend,current_predictive,0.09876694935901198,90,0.03528028224225794,189814.17029499233,2109.046336611026,0.011111111111111112,0.23284986279890238
family_mean_blend,current_predictive,0.09956767427395702,58,0.022736181889455115,123975.83628474246,2137.514418702456,0.017241379310344827,0.22030576244609956
family_mean_blend,current_predictive,0.10202321135801096,26,0.010192081536652292,59657.6742318801,2294.5259319953884,0.0,0.20776166209329675
hgb,no_prior_score,0.006355992245569666,2012,0.7887103096824775,3835203.979642695,1906.164999822413,0.07852882703777336,0.9588396707173658
hgb,no_prior_score,0.0075,2006,0.7863582908663269,3818887.2472342695,1903.7324263381204,0.07876370887337986,0.9580556644453155
hgb,no_prior_score,0.0049999999999999975,2022,0.7926303410427283,3817902.186421233,1888.1811010985327,0.08011869436201781,0.9588396707173658
hgb,no_prior_score,0.0024999999999999953,2032,0.7965503724029792,3805899.804266026,1872.9821871387921,0.0812007874015748,0.9604076832614661
hgb,no_prior_score,0.009999999999999995,1995,0.782046256370051,3791672.9608960594,1900.5879503238393,0.07919799498746867,0.9560956487651902
hgb,no_prior_score,0.012499999999999997,1973,0.773422187377499,3783500.2609615386,1917.6382468127413,0.07805372529143437,0.9513916111328891
hgb,no_prior_score,0.01633886836498161,1948,0.7636221089768718,3778096.623792817,1939.474652871056,0.07648870636550308,0.9470795766366131
hgb,no_prior_score,0.012127678778795536,1980,0.7761662093296746,3774855.164987504,1906.4925075694464,0.07878787878787878,0.9541356330850647
hgb,no_prior_score,0.015,1956,0.7667581340650725,3767036.0152864726,1925.8875333775422,0.07719836400817996,0.9486475891807135
hgb,no_prior_score,0.0,2045,0.8016464131713054,3755798.246393304,1836.5761596055277,0.08361858190709047,0.9615836926695414
hgb,no_prior_score,0.0004160957774094747,2044,0.8012544100352803,3752727.898435011,1835.9725530503968,0.08365949119373776,0.9619756958055664
hgb,no_prior_score,-0.025,2172,0.8514308114464916,3737350.711249832,1720.6955392494622,0.0925414364640884,0.9431595452763623
hgb,no_prior_score,-0.01957020791902542,2141,0.8392787142297138,3735905.677879016,1744.9349266132722,0.09014479215319944,0.9537436299490396
hgb,no_prior_score,0.0175,1938,0.7597020776166209,3735426.6476173005,1927.4647304526834,0.07688338493292053,0.9447275578204626
hgb,no_prior_score,-0.025155855283417277,2173,0.8518228145825166,3734213.814176852,1718.4601077666139,0.09295904279797515,0.9427675421403371
hgb,no_prior_score,-0.0175,2132,0.8357506860054881,3732321.3509195847,1750.6197706001806,0.0900562851782364,0.955703645629165
hgb,no_prior_score,-0.015,2124,0.8326146609172873,3725782.7019435233,1754.134982082638,0.08945386064030132,0.9564876519012152
hgb,no_prior_score,-0.0025000000000000022,2065,0.8094864758918071,3725451.9584378703,1804.092958081293,0.08571428571428572,0.960015680125441
hgb,no_prior_score,-0.027500000000000004,2189,0.858094864758918,3724458.952019077,1701.4431027953754,0.09410689812699863,0.9388475107800862
hgb,no_prior_score,-0.03178587548447759,2205,0.8643669149353195,3723562.413234529,1688.6904368410562,0.09569160997732426,0.9349274794198353
hgb,no_prior_score,-0.0325,2208,0.8655429243433947,3722091.0073809596,1685.7296229080432,0.09601449275362318,0.9337514700117601
hgb,no_prior_score,-0.020000000000000004,2142,0.839670717365739,3721175.0459921523,1737.2432520971765,0.09056956115779645,0.9533516268130146
hgb,no_prior_score,0.02049529950991868,1916,0.751078008624069,3713277.6777305054,1938.036366247654,0.07515657620041753,0.9400235201881615
hgb,no_prior_score,-0.0050000000000000044,2077,0.8141905135241082,3712588.3152637333,1787.4763193373776,0.08618199325950891,0.960015680125441
hgb,no_prior_score,-0.030000000000000002,2197,0.8612308898471188,3711868.2124432903,1689.5167102609423,0.09512972234865726,0.9372794982359859
hgb,no_prior_score,-0.012500000000000004,2115,0.8290866326930616,3710857.0279866196,1754.5423300173143,0.08888888888888889,0.9568796550372403
hgb,no_prior_score,0.020000000000000004,1919,0.7522540180321443,3710797.727791068,1933.7142927519897,0.07556018759770713,0.9411995295962368
hgb,no_prior_score,-0.004920740145535518,2076,0.8137985103880832,3709222.179371483,1786.715886017092,0.08622350674373795,0.9604076832614661
hgb,no_prior_score,-0.022500000000000003,2157,0.8455507644061152,3708361.361230269,1719.2217715485717,0.0917941585535466,0.9482555860446884
hgb,no_prior_score,-0.035,2221,0.8706389651117209,3704181.4676822983,1667.798949879468,0.09725348941918055,0.9302234417875344
hgb,no_prior_score,-0.011181378531267598,2108,0.8263426107408859,3689201.0057267407,1750.0953537603134,0.08870967741935484,0.955703645629165
hgb,no_prior_score,0.022499999999999992,1894,0.7424539396315171,3684936.0287306234,1945.5839644829057,0.07391763463569166,0.93296746373971
hgb,no_prior_score,0.02335301723164084,1884,0.7385339082712662,3669938.093309507,1947.9501556844516,0.0732484076433121,0.9298314386515092
hgb,no_prior_score,-0.010000000000000002,2100,0.8232065856526852,3668427.2770290086,1746.8701319185755,0.08857142857142856,0.9572716581732654
hgb,no_prior_score,0.03,1821,0.7138377107016857,3659348.5837344164,2009.526954274803,0.06809445359692477,0.9098392787142298
hgb,no_prior_score,-0.0075,2090,0.8192865542924344,3658563.270596167,1750.5087419120416,0.08851674641148326,0.9572716581732654
hgb,no_prior_score,0.030176141344700896,1820,0.7134457075656605,3657423.8844513446,2009.5735628853542,0.06813186813186813,0.9094472755782046
hgb,no_prior_score,-0.037500000000000006,2229,0.8737749901999216,3650564.1635609847,1637.758709538351,0.09869896814715119,0.9270874166993336
hgb,no_prior_score,0.027130134064023974,1852,0.7259898079184633,3638195.794598005,1964.4685715971948,0.07019438444924406,0.9212073696589572
hgb,no_prior_score,-0.04,2239,0.8776950215601724,3637847.8340163226,1624.7645529327033,0.09959803483698079,0.9239513916111329
hgb,no_prior_score,-0.06048045749187555,2301,0.9019992159937279,3636541.342684711,1580.4177934309912,0.10430247718383312,0.9004312034496276
hgb,no_prior_score,0.024999999999999994,1871,0.73343786750294,3635748.8956660107,1943.2115957594926,0.07268840192410475,0.9270874166993336
hgb,no_prior_score,-0.03926773564911438,2237,0.8769110152881223,3633414.0269116894,1624.235148373576,0.09968708091193562,0.924735397883183
hgb,no_prior_score,-0.07131303270882666,2333,0.9145433163465307,3627066.10304551,1554.6789983049764,0.10715816545220745,0.8878871030968247
hgb,no_prior_score,0.027499999999999997,1848,0.724421795374363,3626196.265473203,1962.2274163816032,0.07034632034632035,0.9196393571148569
hgb,no_prior_score,-0.05,2278,0.8929831438651509,3602826.3468858665,1581.5743401606087,0.10316066725197541,0.9094472755782046
hgb,no_prior_score,-0.048162595389754266,2269,0.8894551156409252,3600727.282050073,1586.9225570956692,0.10224768620537682,0.9129753038024304
hgb,no_prior_score,-0.0475,2267,0.888671109368875,3597558.629606521,1586.9248476429295,0.1023378914865461,0.9137593100744806
hgb,no_prior_score,0.0325,1791,0.7020776166209329,3591873.1194187207,2005.5126294911897,0.06756002233389168,0.8988631909055272
hgb,no_prior_score,0.03271353272812443,1788,0.7009016072128577,3588675.3891774914,2007.089143835286,0.06711409395973154,0.897687181497452
hgb,no_prior_score,-0.045000000000000005,2257,0.8847510780086241,3576436.174529583,1584.597330318823,0.1023482498892335,0.9168953351626813
hgb,no_prior_score,0.035,1761,0.6903175225401803,3570812.223052685,2027.7184685137338,0.06473594548551959,0.8878871030968247
hgb,no_prior_score,0.035323342339835626,1756,0.6883575068600549,3562171.713193098,2028.5715906566618,0.06435079726651481,0.8859270874166993
hgb,no_prior_score,-0.0425,2246,0.8804390435123481,3557305.440761228,1583.8403565277063,0.10151380231522707,0.9212073696589572
hgb,no_prior_score,0.037500000000000006,1733,0.6793414347314779,3553367.9225035226,2050.4142657262105,0.06347374495095211,0.8769110152881223
hgb,no_prior_score,0.03840421944697763,1724,0.6758134065072521,3549714.6071232297,2058.9991920668385,0.06206496519721578,0.8733829870638965
hgb,no_prior_score,0.039999999999999994,1702,0.6671893375147001,3530781.365562232,2074.489638990736,0.06110458284371328,0.8647589180713445
hgb,no_prior_score,0.041534764573652544,1692,0.6632693061544492,3516704.9341996443,2078.430812174731,0.060874704491725766,0.8608388867110937
hgb,no_prior_score,0.042499999999999996,1676,0.6569972559780478,3508133.258892008,2093.1582690286446,0.059665871121718374,0.8545668365346922
hgb,no_prior_score,0.044246413992723256,1660,0.6507252058016464,3502038.6990537057,2109.6618668998226,0.058433734939759036,0.8482947863582909
hgb,no_prior_score,0.045,1656,0.6491571932575461,3492907.265347336,2109.2435177218213,0.058574879227053143,0.8467267738141905
hgb,no_prior_score,0.04934254393088292,1596,0.6256370050960408,3481695.1029492775,2181.513222399297,0.05451127819548872,0.8232065856526852
hgb,no_prior_score,0.05,1591,0.6236769894159153,3476444.8088849485,2185.0690187837513,0.05405405405405406,0.8212465699725597
hgb,no_prior_score,-0.08579897152830303,2365,0.9270874166993336,3468582.362919977,1466.6310202621466,0.11120507399577167,0.875343002744022
hgb,no_prior_score,0.0475,1621,0.6354370834966679,3462604.5684662117,2136.091652354233,0.0567550894509562,0.8330066640533125
hgb,no_prior_score,0.04660995982329006,1628,0.6381811054488435,3447473.823579184,2117.6129137464272,0.05773955773955774,0.8357506860054881
hgb,no_prior_score,-0.10349056797306241,2397,0.9396315170521364,3407157.639696172,1421.4257987885574,0.11556111806424697,0.8627989023912191
hgb,no_prior_score,0.05213626116830272,1564,0.613092904743238,3372559.074956958,2156.3676949852675,0.05370843989769821,0.8106624852998824
hgb,no_prior_score,0.052500000000000005,1557,0.6103488827910624,3362827.6487542093,2159.812234267315,0.05266538214515093,0.8079184633477068
hgb,no_prior_score,0.054040685292776704,1532,0.6005488043904351,3297242.1874373686,2152.24685864058,0.05287206266318538,0.7981183849470795
hgb,no_prior_score,-0.1242305188278793,2429,0.9521756174049393,3279109.1107506193,1349.983166220922,0.12103746397694524,0.8502548020384163
hgb,no_prior_score,0.05499999999999999,1510,0.5919247353978832,3259009.058042963,2158.2841443993134,0.051655629139072845,0.7894943159545277
hgb,no_prior_score,0.05559004348575434,1500,0.5880047040376323,3231775.97924007,2154.51731949338,0.052,0.7855742845942768
hgb,no_prior_score,-0.16567627658717857,2461,0.964719717757742,3176705.6482741227,1290.8190362755477,0.1243396993092239,0.8377107016856135
hgb,no_prior_score,0.05743397572933459,1468,0.5754606036848294,3125205.966868857,2128.8868984120277,0.052452316076294275,0.773030184241474
hgb,no_prior_score,0.057499999999999996,1466,0.5746765974127793,3120438.5471785893,2128.539254555654,0.05252387448840382,0.7722461779694237
hgb,no_prior_score,0.059106244317368356,1436,0.5629165033320267,3058288.7159306677,2129.727518057568,0.05153203342618384,0.7604860838886711
hgb,no_prior_score,0.06039189071036796,1404,0.5503724029792239,2977259.6980270077,2120.5553404750767,0.05056980056980057,0.7479419835358683
hgb,no_prior_score,0.06,1412,0.5535084280674245,2977186.0975172073,2108.488737618419,0.051699716713881017,0.751078008624069
hgb,no_prior_score,0.06163983576791929,1372,0.537828302626421,2941810.0254768915,2144.1764034088133,0.048833819241982504,0.7353978831830654
hgb,no_prior_score,0.063054728814052,1340,0.5252842022736182,2897368.4716262743,2162.2152773330404,0.04701492537313433,0.7228537828302627
hgb,no_prior_score,0.0625,1354,0.5307722461779695,2888148.406692339,2133.049044824475,0.04874446085672083,0.7283418267346139
hgb,no_prior_score,-0.22416584415554341,2493,0.9772638181105449,2871019.909459067,1151.6325348812945,0.13156839149618932,0.8251666013328106
hgb,no_prior_score,0.06407535937647187,1308,0.5127401019208153,2841130.150500362,2172.1178520644967,0.045871559633027525,0.7103096824774598
hgb,no_prior_score,0.06521670570749605,1275,0.4998039984319875,2795721.6330806576,2192.7228494750257,0.04392156862745098,0.697373578988632
hgb,no_prior_score,0.065,1283,0.5029400235201882,2791080.0226493077,2175.432597544277,0.04520654715510522,0.7005096040768326
hgb,no_prior_score,0.06665107243852983,1243,0.48725989807918463,2766046.08205274,2225.2985374519226,0.04102976669348351,0.6848294786358291
hgb,no_prior_score,0.0675,1221,0.4786358290866327,2742386.1468457878,2246.0165002832005,0.03849303849303849,0.6762054096432771
hgb,no_prior_score,0.06772393885094498,1211,0.47471579772638184,2737115.504777832,2260.21098660432,0.037985136251032205,0.6722853782830263
hgb,no_prior_score,0.069403519071731,1179,0.462171697373579,2608977.5201164903,2212.8732146874386,0.039016115351993216,0.6597412779302234
hgb,no_prior_score,-0.32012674775640804,2525,0.9898079184633477,2574197.8676696913,1019.4843040276005,0.13900990099009902,0.8126225009800079
hgb,no_prior_score,0.06999999999999999,1159,0.45433163465307724,2564423.6967659793,2212.617512308869,0.03796376186367558,0.6519012152097217
hgb,no_prior_score,0.07054947210083862,1147,0.44962759702077615,2539542.013706629,2214.0732464748294,0.03836094158674804,0.6471971775774206
hgb,no_prior_score,0.07122988377708606,1115,0.43708349666797336,2459552.398145249,2205.8765902647974,0.03856502242152467,0.6346530772246178
hgb,no_prior_score,0.07207973261649199,1083,0.4245393963151705,2391084.840066456,2207.834570698482,0.036011080332409975,0.622108976871815
hgb,no_prior_score,0.0725,1068,0.4186593492747942,2352811.2147087217,2203.006755345245,0.035580524344569285,0.6162289298314386
hgb,no_prior_score,0.0731250368928974,1051,0.4119952959623677,2305654.5841177646,2193.7722018247046,0.035204567078972404,0.6095648765190121
hgb,no_prior_score,0.0741961270710151,1019,0.3994511956095649,2226977.895971829,2185.454264938007,0.03532875368007851,0.5970207761662093
hgb,no_prior_score,0.075,994,0.3896511172089377,2203406.3023628155,2216.7065416124906,0.03219315895372234,0.5872206977655822
hgb,no_prior_score,0.07530512933854354,987,0.38690709525676203,2199007.58951721,2227.9712153163223,0.031408308004052685,0.5844766758134065
