feature,segment,rows,validation_rows,test_rows,approved_count,approval_rate,prior_declined_rows,prior_declined_approved,prior_declined_approval_rate,labeled_rows,observed_default_rate,approved_labeled_rows,approved_observed_default_rate,mean_predicted_pd,mean_pd_approved,mean_pd_interval_width,mean_approval_support,expected_npv_total_approved,expected_npv_margin_approved,labeled_validation_realized_npv_approved,mean_break_even_pd_approved,mean_pd_headroom_approved
platform_active_months_quintile,"(10.0, 23.0]",2195,765,1430,1818,0.828246013667426,783,501,0.6398467432950191,477,0.12578616352201258,455,0.1076923076923077,0.18792855714023315,0.12483432731641106,0.1522334978029992,0.6309265316430378,3628737.7930410514,0.0713817110234596,1048707.699518591,0.6355204669427086,0.48914267161710284
prior_loans_amount_total_quintile,"(-0.001, 8523.458]",10645,3555,7090,6905,0.6486613433536872,4925,2097,0.4257868020304569,1905,0.22257217847769029,1613,0.15747055176689398,0.2856026413571936,0.15244931950762586,0.15510428547335708,0.5395669412967986,10955168.777070126,0.06169447064580895,2719216.342696668,0.5805858039209592,0.41038809090478273
prior_loans_amount_total_quintile,"(8523.458, 77091.318]",2661,934,1727,2128,0.7996993611424277,866,494,0.5704387990762124,646,0.15789473684210525,583,0.12006861063464837,0.2060187822582828,0.1293447101535471,0.15269062302045616,0.6608755694495484,3866750.570619042,0.07023404627006062,1193263.7999425046,0.6403585311362673,0.48894094027429
prior_loans_count,0,8972,2966,6006,5951,0.6632857779759251,4084,1795,0.43952007835455437,1611,0.21787709497206703,1376,0.15770348837209303,0.27813319786539753,0.1495521178939381,0.15484743216186772,0.5506114567197783,9632794.132772023,0.06289953976709742,2275949.1559444275,0.5900932913530981,0.4218468811943954
prior_loans_count,1,3473,1234,2239,2459,0.7080334005182839,1385,643,0.4642599277978339,766,0.18929503916449086,672,0.13392857142857142,0.2548152995630859,0.14406080215200706,0.1544074681114992,0.5866830850366951,4093606.7990701525,0.06459592735463728,1333696.6682805195,0.5980169813849756,0.43457371605417644
prior_loans_count,2,735,240,495,527,0.7170068027210884,276,130,0.47101449275362317,138,0.17391304347826086,117,0.11965811965811966,0.2437617675717872,0.1347300989323061,0.1530629941196806,0.6050911942757721,923092.5690164509,0.06752350716276175,267856.34689782665,0.6075136149415594,0.45041943835815046
prior_loans_count,3,108,41,67,81,0.75,38,17,0.4473684210526316,32,0.1875,28,0.10714285714285714,0.22736688419324605,0.12718065906993314,0.15297587190493983,0.6336616746440169,148869.6086539838,0.07128223201247338,27121.578491258242,0.6289599025458013,0.48587531747087515
prior_loans_count,4,12,5,7,10,0.8333333333333334,6,5,0.8333333333333334,2,0.0,1,0.0,0.22398925221451452,0.1317253892177512,0.15617840270185848,0.6352305172323798,17687.905791858284,0.07249596419232515,2940.972186922318,0.6199039727937341,0.47695117720778774
prior_loans_count,5,6,3,3,5,0.8333333333333334,2,1,0.5,2,0.0,2,0.0,0.27718608682733725,0.21125578282528332,0.15828882294757665,0.6405635877236251,5868.3323846989915,0.043623008648177905,4915.420838218724,0.3517030692225158,0.053409965964419055
prior_loans_default_count,0,12716,4272,8444,8661,0.6811104120792703,5521,2488,0.4506429994566202,2428,0.20799011532125206,2096,0.14980916030534353,0.268707311943883,0.14649206705232984,0.15455636602430092,0.5652296647177442,14251781.4880074,0.06393616304914007,3674572.7528076293,0.5952484619543252,0.4292661567947513
prior_loans_default_count,1,583,215,368,368,0.6312178387650086,267,102,0.38202247191011235,121,0.1652892561983471,99,0.10101010101010101,0.2908203375421456,0.15941480012085021,0.15605827705641034,0.5334286880681419,563948.9592428782,0.05826753045429113,236022.5256710207,0.5553450188658401,0.3851387067754034
prior_loans_default_count,2,7,2,5,4,0.5714285714285714,3,1,0.3333333333333333,2,0.5,1,0.0,0.2893801958757516,0.11891380555081223,0.1534486903460431,0.5472341021583633,6188.900438887604,0.06620272405458816,1884.8641605228645,0.5504152443485992,0.4151078161760029
recent_inquiries_count_6mo,0,7503,2529,4974,5449,0.7262428361988538,3002,1477,0.49200532978014655,1541,0.19402985074626866,1354,0.1395864106351551,0.24268716020046527,0.13821966421685192,0.15383320337517314,0.5998401861242973,9306361.5146073,0.06689062081628928,2222231.5558526386,0.6114534638094958,0.45159655412839794
recent_inquiries_count_6mo,1,4076,1373,2703,2644,0.6486751717369971,1909,830,0.43478260869565216,726,0.21074380165289255,616,0.15584415584415584,0.2884734380364512,0.15630296277306227,0.15531663740126778,0.5364522102038106,4166226.259166526,0.06034181076021007,1310009.4448702424,0.5787595720763622,0.40726917100135507
recent_inquiries_count_6mo,2,1342,464,878,759,0.5655737704918032,656,230,0.35060975609756095,234,0.26495726495726496,186,0.1827956989247312,0.3336506844776038,0.17108489914293673,0.15650735468388582,0.4819689023754586,1093173.3055144413,0.05518005497774946,296611.8252372969,0.5457969995964874,0.36276177435211276
recent_inquiries_count_6mo,3,309,100,209,150,0.4854368932038835,178,45,0.25280898876404495,39,0.28205128205128205,30,0.16666666666666666,0.3652609194859333,0.1748839917828741,0.15667848477655924,0.4403590359920933,215451.38600467012,0.053187778889487815,58562.84449074121,0.5373273012376879,0.3530344638148797
recent_inquiries_count_6mo,4,60,20,40,27,0.45,33,6,0.18181818181818182,11,0.09090909090909091,10,0.0,0.4087225771301588,0.17835329034109104,0.15195788384019338,0.4218551611880871,36131.62618785297,0.05075519602395541,25064.47218825372,0.528986793780273,0.3454817574544032
recent_inquiries_count_6mo,5,13,3,10,4,0.3076923076923077,11,3,0.2727272727272727,0,,0,,0.37284422614536655,0.14563361529313812,0.15921022597580464,0.4578867493076367,4575.256208379302,0.04935273496556213,0.0,0.4803591229607728,0.33472550766763476
recent_inquiries_count_6mo,6,3,0,3,0,0.0,2,0,0.0,0,,0,,0.5871427193845259,,0.15999999999999998,0.32093620220936786,0.0,,0.0,,
requested_amount_quintile,"(10419.534, 23328.434]",2662,883,1779,2444,0.918106686701728,726,569,0.7837465564738292,659,0.11987860394537178,636,0.1069182389937107,0.12896926601097472,0.10057352699341957,0.1488536361874072,0.7175676492348477,3841645.5330044804,0.07853002918825223,1103192.1361818232,0.6661704699247984,0.538887200568689
requested_amount_quintile,"(23328.434, 26795.466]",2661,882,1779,2187,0.8218714768883878,984,639,0.649390243902439,557,0.13644524236983843,514,0.10700389105058365,0.19385409777583892,0.13534170690238495,0.15438414852241256,0.6245895849437407,3664181.252111686,0.0667246047056249,988243.1712051525,0.624274416915349,0.47385998964222315
requested_amount_quintile,"(26795.466, 29884.084]",2661,946,1715,1847,0.6940999624201428,1168,557,0.4768835616438356,533,0.23639774859287055,465,0.1870967741935484,0.27073224323595313,0.1669557123949319,0.15649817820409292,0.5639543503045,3072599.7454648297,0.058809838622202654,896980.6110877431,0.5862956787321706,0.40649033640730137
requested_amount_quintile,"(29884.084, 33099.521]",2661,893,1768,1507,0.5663284479518977,1335,474,0.3550561797752809,433,0.2956120092378753,346,0.2023121387283237,0.33135492118498217,0.18297958865979247,0.15727703393204526,0.5024819123552329,2486261.831712669,0.052669119384368995,588964.3245034374,0.5478938385318592,0.35819982575695736
requested_amount_quintile,"(33099.521, 44149.365]",2661,885,1776,1048,0.393836903419767,1578,352,0.22306717363751585,369,0.3170731707317073,235,0.18723404255319148,0.4235776820780855,0.19274488600737136,0.15609711705300208,0.4104829453865697,1757230.9853955023,0.04733791373784093,335099.8996610169,0.5112305028370053,0.3165735507789054
stated_annual_revenue_quintile,"(256249.469, 1692152.12]",2662,888,1774,1501,0.5638617580766341,1191,359,0.30142737195633923,490,0.24693877551020407,378,0.15608465608465608,0.3387023572784554,0.15770861919493376,0.15448961738441824,0.5563694973139618,1783489.2463978059,0.05994880134351,513710.1602376971,0.5692761667950866,0.3922681268799752
stated_annual_revenue_quintile,"(1692152.12, 2297161.377]",2661,869,1792,1754,0.6591506952273581,1149,483,0.42036553524804177,509,0.1944990176817289,437,0.12585812356979406,0.28400655474249137,0.15072376480160074,0.1547992390107259,0.5651580471266437,2514537.8648925438,0.062322438042676016,715299.0284208329,0.5839541878826738,0.41197599106791316
stated_annual_revenue_quintile,"(2297161.377, 3002492.409]",2661,907,1754,1759,0.6610296880871853,1176,495,0.42091836734693877,500,0.208,434,0.14516129032258066,0.276245307178891,0.15219078206862036,0.15513146054087876,0.555758285128126,2757611.024630748,0.06259149236453358,784858.0627405266,0.5821456938096577,0.40796443231122004
stated_annual_revenue_quintile,"(3002492.409, 4118971.109]",2661,911,1750,1906,0.7162720781661029,1155,574,0.49696969696969695,516,0.2189922480620155,452,0.17699115044247787,0.2486988103957107,0.14795352649981733,0.1550677290478261,0.5664261766984285,3341483.2794652777,0.06443868652970165,855620.2115882717,0.6040823387717035,0.4369056982955367
stated_annual_revenue_quintile,"(4118971.109, 18145102.387]",2661,914,1747,2113,0.7940623825629463,1120,680,0.6071428571428571,536,0.166044776119403,495,0.13535353535353536,0.20075636329409371,0.131147641441527,0.15361994992142558,0.5754250139930263,4424797.932302792,0.06779133532120757,1042992.6796518443,0.618385960505295,0.4722995339438596
stated_time_in_business_quintile,"(0.0569, 2.972]",2662,899,1763,1536,0.5770097670924117,1349,488,0.3617494440326168,431,0.26450116009280744,338,0.1804733727810651,0.310530592021769,0.15373978146772152,0.1546825072946754,0.49382365077780743,2241401.2831398575,0.057731691773046094,574289.8170330668,0.5495771923342713,0.3841150410358221
stated_time_in_business_quintile,"(2.972, 4.71]",2661,913,1748,1619,0.6084178880120256,1353,540,0.3991130820399113,449,0.24053452115812918,379,0.16094986807387862,0.30598668466291395,0.15802357121828256,0.15588420214209203,0.5127587988142703,2463061.8134293,0.05915909688642728,569148.1486676878,0.5694682070041882,0.3984867217103671
stated_time_in_business_quintile,"(4.71, 6.597]",2661,878,1783,1759,0.6610296880871853,1199,536,0.4470391993327773,489,0.19222903885480572,419,0.1431980906921241,0.282074845523303,0.15226316407199414,0.15537101896787833,0.5412134320956865,2810110.5451316508,0.06200014624618882,698307.903036952,0.5891388122619511,0.420599561938596
stated_time_in_business_quintile,"(6.597, 9.514]",2661,914,1747,1921,0.7219090567455844,1085,534,0.49216589861751153,549,0.18032786885245902,484,0.1322314049586777,0.25309928216848293,0.14811988818118899,0.15475790105471124,0.5866389183693057,3216159.3922589486,0.06449866482452804,1010612.5216163291,0.6066941797821045,0.43823184616632893
stated_time_in_business_quintile,"(9.514, 33.895]",2661,885,1776,2198,0.8260052611800075,805,493,0.6124223602484472,633,0.17535545023696683,576,0.13541666666666666,0.19672857542232647,0.12900564944102977,0.15241229395816477,0.6847257248429269,4091186.31372941,0.0719034219629257,1060121.752285137,0.6469756233915896,0.48944102054006416
vintage_years_quintile,"(0.0475, 2.466]",2662,905,1757,1441,0.5413223140495868,1394,457,0.3278335724533716,414,0.2608695652173913,319,0.15987460815047022,0.3305961638267707,0.156733497481104,0.15490489466964347,0.4781119743035757,2087736.0135419636,0.056785237951833586,586348.1808864196,0.5445093567499268,0.3772222204958286
vintage_years_quintile,"(2.466, 4.185]",2661,892,1769,1630,0.6125516723036453,1327,539,0.40617935192162774,449,0.2516703786191537,372,0.18010752688172044,0.3008871796472529,0.15720023827224394,0.15588297788692787,0.5144589158246536,2474519.1011470696,0.05911443397940538,537659.5374238815,0.5681813629725444,0.3979766943784816
vintage_years_quintile,"(4.185, 6.113]",2661,898,1763,1782,0.6696730552423901,1219,564,0.46267432321575064,495,0.21212121212121213,423,0.15839243498817968,0.280363920193043,0.1544850491347736,0.15524795300040203,0.5430157952558826,2804512.68933447,0.06111740551444452,647702.3446340006,0.5803712693361406,0.4096495638919658
vintage_years_quintile,"(6.113, 9.125]",2661,903,1758,1950,0.7328072153325818,1066,537,0.5037523452157598,543,0.16390423572744015,485,0.11752577319587629,0.24650066575877674,0.14651736463745918,0.15484442368717208,0.5927647140577829,3284138.052309474,0.06506284118576937,966477.0562185348,0.614271874180427,0.4478260307273866
vintage_years_quintile,"(9.125, 33.537]",2661,891,1770,2230,0.8380308154829011,785,494,0.6292993630573248,650,0.17076923076923076,597,0.1373534338358459,0.190064509759722,0.12772085988863877,0.1522275906005184,0.6908150298836845,4171013.4913561894,0.0724172906089625,1174293.0234763362,0.6514345847954219,0.49496662114804485
repayment_burden_index_quintile,"(0.0154, 0.061]",2662,930,1732,2272,0.8534936138241923,1049,724,0.6901811248808389,574,0.1445993031358885,551,0.12885662431941924,0.1650245916222359,0.12323267815989104,0.15278520003400753,0.6108129473308723,4671553.385223938,0.07061657679864762,1133159.8397858536,0.6362998543172661,0.49579055715258874
repayment_burden_index_quintile,"(0.061, 0.0804]",2661,924,1737,1985,0.7459601653513717,1089,570,0.5234159779614325,540,0.18888888888888888,481,0.14760914760914762,0.23637507580780903,0.14760853849528785,0.15472289326784164,0.5768992344038236,3388278.1771930684,0.06449561740144504,791566.3398028188,0.5995734491615565,0.4312580229772189
repayment_burden_index_quintile,"(0.0804, 0.102]",2661,879,1782,1757,0.6602780909432544,1180,497,0.4211864406779661,481,0.22453222453222454,408,0.16666666666666666,0.27600958834955597,0.15572975067590575,0.15558806864618457,0.5572466086870128,2700661.1494219014,0.06178591962520515,823480.6277203249,0.585725877081705,0.40973120510400113
repayment_burden_index_quintile,"(0.102, 0.134]",2661,875,1786,1627,0.611424276587749,1210,438,0.36198347107438017,480,0.18958333333333333,405,0.1308641975308642,0.30855788738630757,0.15833827285362492,0.15549827587353057,0.5446077723080963,2307558.836111632,0.0595644056087563,703535.1068863937,0.5644472781185021,0.38870024721086843
repayment_burden_index_quintile,"(0.134, 0.615]",2661,881,1780,1392,0.5231116121758738,1263,362,0.28661916072842436,476,0.29831932773109243,351,0.1737891737891738,0.36250751758004945,0.1606946543420056,0.15451419860131663,0.529549997759612,1753867.799738627,0.05856649320163221,460738.22844378196,0.5645684732963083,0.38629451538004844
credit_stress_index_quintile,"(0.007410000000000001, 0.352]",2662,882,1780,2625,0.9861006761833208,577,551,0.9549393414211439,704,0.09517045454545454,702,0.09544159544159544,0.09082326610051178,0.08654761076824187,0.14605561589474916,0.7727302196287803,5323713.1241477225,0.08399362001089605,1316199.1734856758,0.7450467980083318,0.6376766490101451
credit_stress_index_quintile,"(0.352, 0.548]",2661,929,1732,2439,0.9165727170236753,949,784,0.8261327713382508,607,0.13344316309719934,587,0.12095400340715502,0.1593204384678586,0.13527912957642124,0.15490987761614264,0.647796954773182,4332689.19309983,0.06777435330295806,1176755.3473396054,0.645943009090387,0.5012969925032443
credit_stress_index_quintile,"(0.548, 0.73]",2661,889,1772,1940,0.7290492296129275,1161,619,0.533161068044789,497,0.23943661971830985,436,0.19954128440366972,0.251232227914068,0.1771511635978911,0.15801503555749188,0.5582484093331658,2832389.3195023313,0.054292310910249296,776235.838468842,0.5515197540499517,0.3678050282339317
credit_stress_index_quintile,"(0.73, 0.935]",2661,902,1759,1288,0.4840285606914694,1419,410,0.28893587033121915,414,0.3309178743961353,287,0.21951219512195122,0.3691487017879555,0.20353784811733952,0.1578629730640574,0.46555935883232463,1571261.349338152,0.04445401710203363,257438.11272518916,0.488550981065158,0.2801973051744093
credit_stress_index_quintile,"(0.935, 2.092]",2661,887,1774,741,0.27846674182638104,1685,227,0.13471810089020772,329,0.3708206686930091,184,0.1956521739130435,0.4779779112277329,0.22259758886415187,0.15626766325854932,0.37472076964225837,761866.3616011317,0.03655818197595139,385851.6706198606,0.4362203847182536,0.2115816284134384
cash_stress_index_quintile,"(-0.705, 0.0175]",2662,884,1778,2662,1.0,591,591,1.0,698,0.07020057306590258,698,0.07020057306590258,0.07752752095885135,0.07752752095885135,0.1446805328639757,0.7745125571541226,5439161.395931218,0.08642350349386124,1579734.6979831248,0.7659272508566837,0.6756399928638627
cash_stress_index_quintile,"(0.0175, 0.316]",2661,923,1738,2595,0.9751972942502819,852,790,0.9272300469483568,626,0.12619808306709265,625,0.1248,0.12593956408709978,0.12081045711216669,0.15469809040101176,0.675366733555044,4748005.059604319,0.07209427619114438,1185967.044997116,0.6864831122505819,0.5570140227178348
cash_stress_index_quintile,"(0.316, 0.624]",2661,875,1786,1932,0.7260428410372041,1313,683,0.5201827875095202,443,0.2234762979683973,402,0.2064676616915423,0.2521161493967079,0.21002611315811218,0.15967103911366032,0.5063005787106108,2438165.1223197626,0.042597173594642955,825462.4704293899,0.4493797217412777,0.2392306820217016
cash_stress_index_quintile,"(0.624, 1.5]",2661,899,1762,1364,0.5125892521608418,1455,443,0.30446735395189,421,0.28978622327790976,332,0.22289156626506024,0.3484778208167101,0.1969256280053941,0.15894326450476057,0.45829658060715633,1933342.0931154024,0.04967912395899424,331483.1157885764,0.5592220193535825,0.3611812233591716
cash_stress_index_quintile,"(1.5, 4.122]",2661,908,1753,480,0.18038331454340473,1580,84,0.053164556962025315,363,0.48760330578512395,139,0.28776978417266186,0.5444464867607953,0.2784368545573746,0.1551187552618213,0.40457859238288046,263245.67671846633,0.01719644331333993,-10167.18655903457,0.36362420448823124,0.08518734993085669
maturity_index_quintile,"(0.549, 3.41]",2662,891,1771,1481,0.5563486100676184,1393,481,0.34529791816223976,417,0.27577937649880097,323,0.17337461300309598,0.32202510155237846,0.15601011935855133,0.15483672107634178,0.4824373688484824,2138025.0310908393,0.056576550167149006,614407.1576390155,0.5399525378937079,0.37330816669083317
maturity_index_quintile,"(3.41, 4.47]",2661,930,1731,1638,0.6155580608793687,1304,517,0.3964723926380368,475,0.21894736842105264,399,0.15789473684210525,0.2984509411211985,0.1549869516775017,0.15574429712616267,0.5173597039939459,2513017.3869160526,0.059661164890294605,543063.2749668537,0.5660219147484258,0.39762882146111517
maturity_index_quintile,"(4.47, 5.386]",2661,884,1777,1743,0.6550169109357384,1220,552,0.4524590163934426,487,0.19917864476386038,416,0.14903846153846154,0.2893476635321792,0.15538602051566605,0.15548702724176727,0.5398370635627981,2746806.5838310793,0.06130857549079601,746403.2442698618,0.5903590854298032,0.4188913167622342
maturity_index_quintile,"(5.386, 6.378]",2661,890,1771,1954,0.7343104096204435,1073,549,0.5116495806150979,535,0.17570093457943925,471,0.11677282377919321,0.24556611794126662,0.1462374375186539,0.1546468343551714,0.592969898493202,3289976.5862407577,0.06515443253161894,895208.3738218031,0.6092583546938606,0.44250163286028055
maturity_index_quintile,"(6.378, 9.915]",2661,894,1767,2217,0.8331454340473506,801,492,0.6142322097378277,637,0.18210361067503925,587,0.14991482112436116,0.19302583603150558,0.1291847966255692,0.15239298566475973,0.6865607689500575,4134093.7596104387,0.07206626212760878,1113398.0919416386,0.6535735133684638,0.4957362385966589
revenue_scale_index_quintile,"(12.777000000000001, 14.825]",2662,888,1774,1571,0.5901577761081893,1307,448,0.342769701606733,463,0.2159827213822894,394,0.16751269035532995,0.3059039218422774,0.1736490811704866,0.1581146971938448,0.5111867479711332,2011896.184305144,0.054930299929543555,522717.7232615431,0.5529502109334992,0.36733034626936684
revenue_scale_index_quintile,"(14.825, 27.957]",2661,903,1758,1865,0.7008643367155205,1266,629,0.4968404423380727,477,0.21593291404612158,412,0.16019417475728157,0.25291494421570554,0.1526121692725001,0.1560858426614759,0.5271765972543202,3216659.834430006,0.06101062538147327,1014183.792090819,0.5841725658319815,0.42132800598171555
revenue_scale_index_quintile,"(27.957, 29.231]",2661,873,1788,1599,0.6009019165727171,1136,402,0.3538732394366197,499,0.23046092184368738,401,0.12718204488778054,0.3240656602869593,0.14725550448355498,0.1533606043106776,0.5714026945071664,2131385.7339019454,0.062157652833595485,665109.5025665512,0.5735365345080751,0.40675815393367976
revenue_scale_index_quintile,"(29.231, 30.054]",2661,903,1758,1833,0.6888387824126269,1095,501,0.4575342465753425,533,0.20075046904315197,455,0.14285714285714285,0.26838189664941836,0.14375336968836094,0.15394767507218662,0.5894370676728798,3018850.9704166935,0.06703091261869655,773678.686998862,0.6194259804601813,0.4477737326553794
revenue_scale_index_quintile,"(30.054, 33.54]",2661,922,1739,2165,0.8136039083051484,987,611,0.6190476190476191,579,0.17443868739205526,534,0.14232209737827714,0.19715529550048125,0.12541441749971718,0.15159781436727404,0.619950892467367,4443126.624635378,0.0707253131802537,936790.4377213976,0.6331739425527105,0.485995774023375
platform_engagement_index_quintile,"(-2.6559999999999997, 0.398]",2662,891,1771,1307,0.49098422238918105,1424,386,0.2710674157303371,423,0.3120567375886525,314,0.21019108280254778,0.3721986623986854,0.1741804603977779,0.1557433296908178,0.4767264786592016,1648576.0948895253,0.05404686422557949,555163.1083447424,0.5423380337795524,0.35588075976195893
platform_engagement_index_quintile,"(0.398, 1.152]",2661,874,1787,1599,0.6009019165727171,1304,494,0.37883435582822084,435,0.23908045977011494,356,0.16573033707865167,0.3079185777264966,0.16107858473556405,0.1557255806609235,0.5186005413296214,2292508.1604476497,0.058258701082575706,371466.23518043617,0.5600040266696745,0.3848916921306671
platform_engagement_index_quintile,"(1.152, 1.678]",2661,870,1791,1869,0.7023675310033822,1162,569,0.48967297762478484,487,0.2032854209445585,421,0.14726840855106887,0.25985336717195634,0.15151700272182286,0.15531301871383052,0.5586063107081539,2994651.7422801736,0.062182649848063654,632771.2804406667,0.5882245152975321,0.4183464058089064
platform_engagement_index_quintile,"(1.678, 2.264]",2661,919,1742,2037,0.7655016910935738,1032,597,0.5784883720930233,572,0.16783216783216784,510,0.11960784313725491,0.22122843562427838,0.13670048110571467,0.15391438426268822,0.6078651170442119,3623694.786059701,0.06724649477518153,1028281.5883365318,0.6156140609533662,0.4583283997450426
platform_engagement_index_quintile,"(2.264, 4.158]",2661,935,1726,2221,0.8346486283352124,869,545,0.6271576524741082,634,0.1498422712933754,595,0.12773109243697478,0.1871977621045952,0.126540034928147,0.1524112114337201,0.6573685022516749,4262488.564012119,0.07134757914230214,1324797.9303367957,0.6428544044942872,0.4940679988615499
bank_feed_support_index_quintile,"(-0.901, 1.011]",5323,1794,3529,3350,0.6293443546872065,2627,1051,0.40007613247049867,916,0.22161572052401746,786,0.16539440203562342,0.28800108209408526,0.1630762076361594,0.1570121565174695,0.5090418217539332,5142815.103989882,0.05776302189255449,1492692.3879284689,0.5671454173149774,0.39349881130409586
bank_feed_support_index_quintile,"(1.011, 1.022]",2661,924,1737,1385,0.5204810221721158,1320,407,0.30833333333333335,474,0.28270042194092826,349,0.17478510028653296,0.3665175380924722,0.1716256950208129,0.15540950019007332,0.5088075586558012,1777798.8521118658,0.05384427857517799,554324.7660781955,0.5470105781706017,0.3664442847927885
bank_feed_support_index_quintile,"(1.022, 1.031]",2661,844,1817,1925,0.7234122510334461,1026,522,0.5087719298245614,529,0.20793950850661624,458,0.1462882096069869,0.25463012349601216,0.14865245492568002,0.1546120378506239,0.5964437971877271,3046107.436783923,0.0638736421437493,652701.9673356563,0.6042319937754105,0.4372748121661073
bank_feed_support_index_quintile,"(1.031, 1.05]",2661,927,1734,2373,0.8917700112739572,818,611,0.7469437652811736,632,0.125,603,0.10945273631840796,0.15127862057979852,0.10861577559629622,0.14906119686303448,0.6958198065816814,4855197.954803497,0.07771646016797443,1212761.0212968523,0.6780094100341428,0.5412348478530629
utilization_x_delinquency_quintile,"(-0.0009792, 0.0283]",2662,915,1747,2660,0.9992486851990984,509,508,0.9980353634577603,743,0.07267833109017496,742,0.07277628032345014,0.07162131389876268,0.07146895377706829,0.1432586131750816,0.8001201897656222,5516424.385884241,0.08930955161524012,1594901.7378425742,0.8357854321886259,0.7541754286780387
utilization_x_delinquency_quintile,"(0.0283, 0.0689]",2661,888,1773,2610,0.9808342728297632,893,853,0.9552071668533034,597,0.12395309882747069,595,0.12436974789915967,0.12649055098674605,0.12219830158565163,0.1556512682430657,0.6632280529770691,4799258.506766771,0.07067095151918852,1290685.7043054854,0.6788985369896342,0.5548270468418826
utilization_x_delinquency_quintile,"(0.0689, 0.132]",2661,892,1769,2259,0.8489289740698985,1179,849,0.7201017811704835,504,0.20833333333333334,476,0.19327731092436976,0.2175414175178466,0.18964918861264776,0.15931227686072577,0.5606591650368761,3273362.538400363,0.050787856618918936,709717.6296941657,0.5197750401223515,0.33003082439602144
utilization_x_delinquency_quintile,"(0.132, 0.242]",2661,901,1760,1289,0.4844043592634348,1386,348,0.2510822510822511,436,0.3348623853211009,320,0.25,0.3508889878099438,0.2533602742557961,0.15968132575156585,0.4698054666838361,1169186.5359638664,0.02874197517871471,275465.5283851046,0.4022375833898131,0.14887730913401703
utilization_x_delinquency_quintile,"(0.242, 0.849]",2661,893,1768,215,0.08079669297256671,1824,33,0.018092105263157895,271,0.5424354243542435,63,0.38095238095238093,0.5819674913510442,0.2970427889751621,0.1552087324701793,0.325232544634644,63687.38067392593,0.007747001873850624,41709.542411843024,0.33219732127050683,0.03515453229534465
utilization_x_repayment_burden_quintile,"(-0.0009801, 0.00206]",2662,908,1754,2647,0.9943651389932382,596,583,0.9781879194630873,710,0.08732394366197183,709,0.08744710860366714,0.080315392472623,0.07878267458675253,0.14419821474337696,0.7697458260444018,5696160.52483378,0.0858675739130521,1523284.675174188,0.7674347952315503,0.6718263822133791
utilization_x_repayment_burden_quintile,"(0.00206, 0.00402]",2661,908,1753,2527,0.9496429913566329,951,840,0.8832807570977917,568,0.125,565,0.12212389380530973,0.14030140164952717,0.12878457555722403,0.15542119428241408,0.6350915262840412,4697673.854673202,0.06934839549724839,1285158.6317268931,0.6472397421036394,0.5120789973633133
utilization_x_repayment_burden_quintile,"(0.00402, 0.0065]",2661,923,1738,2077,0.7805336339721909,1172,705,0.6015358361774744,537,0.21973929236499068,488,0.19467213114754098,0.23231690963868995,0.18096350579881157,0.15870537580230865,0.556360543815058,2913056.0075323423,0.05362093608454038,796358.2124533616,0.5521337224551716,0.36671000916898483
utilization_x_repayment_burden_quintile,"(0.0065, 0.0103]",2661,880,1781,1338,0.5028184892897407,1397,377,0.2698639942734431,426,0.284037558685446,329,0.2127659574468085,0.3449295739147647,0.2246770986474892,0.15931777802827224,0.47469815064204535,1283518.820730121,0.03827736206430063,231822.29714659374,0.4575133031521622,0.231668790953587
utilization_x_repayment_burden_quintile,"(0.0103, 0.0585]",2661,870,1791,444,0.1668545659526494,1675,86,0.051343283582089554,310,0.4967741935483871,105,0.26666666666666666,0.5506432166664259,0.26453282164007585,0.1554693005433187,0.3831607869550118,231510.1399197221,0.023283135164368494,75856.32613813618,0.40129990407625543,0.13574153839359698
cash_x_payroll_regularity_quintile,cash_x_payroll_regularity_q:missing,4881,1642,3239,3215,0.6586765007170662,2366,1017,0.42983939137785293,855,0.20701754385964913,752,0.16489361702127658,0.26761707305364046,0.162256022998308,0.157619713402807,0.5164595410527502,4995482.03917088,0.05810983917484437,1475528.3681226654,0.5691862457093697,0.3961302558041198
cash_x_payroll_regularity_quintile,"(-1.901, 3.188]",1685,562,1123,1114,0.6611275964391692,767,331,0.4315514993481095,310,0.23548387096774193,264,0.1590909090909091,0.29683383186889584,0.1572162014166934,0.15467722391262476,0.5534146079156731,1513780.3223020667,0.057958723198939174,415986.16719073674,0.5734839665098121,0.410723220697628
cash_x_payroll_regularity_quintile,"(-3.232, -1.901]",1685,587,1098,669,0.39703264094955487,899,192,0.2135706340378198,283,0.3710247349823322,179,0.24022346368715083,0.4334866566106201,0.2134131269580588,0.15637844607587031,0.4620295120121853,784743.1075903215,0.04242734615164874,245981.15859017696,0.5128700808546471,0.2986294510144869
cash_x_payroll_regularity_quintile,"(-7.223000000000001, -3.232]",1685,573,1112,785,0.4658753709198813,852,238,0.2793427230046948,288,0.3263888888888889,195,0.2205128205128205,0.4081786481123969,0.21744220847048842,0.15735361608417,0.4760459980045511,1077747.213607605,0.04419908902811055,50202.89930513084,0.5341594213425921,0.3158092339811226
cash_x_payroll_regularity_quintile,"(3.188, 5.072]",1685,542,1143,1581,0.9382789317507418,517,437,0.8452611218568665,376,0.11436170212765957,367,0.10354223433242507,0.1313563726923507,0.11429075015385573,0.1518749581205421,0.6898151835025756,2825842.604881524,0.07372183703301036,663322.3060027178,0.6616107468768935,0.5319331645646378
