query_id,applicant_id,feature_name,intervention_value,intervention_class,delta_shrink_factor,class_interval_widening,support_interval_widening,is_duplicate_intervention,duplicate_source_query_id,feature_exists,support_status,outside_min_max,outside_p01_p99,unseen_category,train_min,train_p01,train_p99,train_max,intervention_numeric,intervention_category,n_train_levels,base_pd,raw_counterfactual_pd,predicted_pd_cf,delta_raw,delta_final,prior_approval_propensity_cf,pd_cf_lower_90,pd_cf_upper_90,interval_width,expected_delta_sign,intervention_direction,sign_check_pass
q00469,1c914c74-140e-2ed1-8454-ab9114fcac39,observed_revenue_trend_3mo,-0.6740640180042282,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,-0.6740640180042282,,,0.2846264131868445,0.2846264131868445,0.2846264131868445,0.0,0.0,0.49377704410482653,0.2481953734671126,0.3210574529065764,0.0728620794394638,0,-1.0,
q00470,1c914c74-140e-2ed1-8454-ab9114fcac39,owner_personal_credit_band,4.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,4.0,,,0.2846264131868445,0.28635466859157055,0.28635466859157055,0.0017282554047260423,0.0017282554047260423,0.586456389270679,0.2481953734671126,0.3245139637160285,0.07631859024891588,0,1.0,
q00471,908d7155-5c4d-3158-1197-67994bfea152,application_channel,1.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,2.0,1.0,,,0.184197586954298,0.184197586954298,0.184197586954298,0.0,0.0,0.6536863110345421,0.1577931485058516,0.2106020254027444,0.05280887689689279,0,0.0,
q00472,908d7155-5c4d-3158-1197-67994bfea152,observed_overdraft_count_3mo,1.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,6.0,1.0,,,0.184197586954298,0.17200570425136558,0.17200570425136558,-0.012191882702932422,-0.012191882702932422,0.6536863110345421,0.12892738519794023,0.21508402330479093,0.0861566381068507,1,-1.0,1.0
q00473,908d7155-5c4d-3158-1197-67994bfea152,observed_monthly_revenue_avg_3mo,191695.9063355201,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,14995.92218215328,40938.07820573693,670941.8423395717,2080158.4215988151,191695.9063355201,,,0.184197586954298,0.17572765231983384,0.17572765231983384,-0.00846993463446416,-0.00846993463446416,0.6536863110345421,0.14762555480619866,0.20382974983346902,0.056204195027270365,-1,-1.0,0.0
q00474,cdd47884-27e6-9091-f8d1-be2120cd02c4,vintage_years,3.4316114116971543,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0149158473087077,0.4428553504492089,19.75365565938865,40.0,3.4316114116971543,,,0.10921204999548649,0.12151316586288877,0.11351744054907728,0.012301115867402276,0.0043053905535907905,0.5956297247974974,0.06032077816496466,0.1667141029331899,0.10639332476822523,-1,-1.0,1.0
q00475,cdd47884-27e6-9091-f8d1-be2120cd02c4,observed_revenue_volatility,1.582368981832443,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,1.582368981832443,,,0.10921204999548649,0.16304000335578395,0.16304000335578395,0.053827953360297456,0.053827953360297456,0.5869802873223998,0.10415710883737211,0.22192289787419578,0.11776578903682366,0,,
q00476,cdd47884-27e6-9091-f8d1-be2120cd02c4,platform_active_months,3.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,17.0,26.0,3.0,,,0.10921204999548649,0.10921204999548649,0.10921204999548649,0.0,0.0,0.6403953539530608,0.058029840923374224,0.16039425906759874,0.10236441814422452,-1,-1.0,0.0
q00477,804a5bbf-66a1-5ebb-c21d-a581dbc32d53,invoice_payment_delinquency_rate,0.159396275492745,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0031740684742802,0.02257839352525783,0.6593090651813562,0.9119364326899564,0.159396275492745,,,0.18119500613212242,0.10156786386293115,0.10156786386293115,-0.07962714226919126,-0.07962714226919126,0.697706380639305,0.07720751562738234,0.12592821209847996,0.04872069647109761,1,-1.0,1.0
q00478,804a5bbf-66a1-5ebb-c21d-a581dbc32d53,observed_cash_balance_p10,3817.0794197170303,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,3817.0794197170303,,,0.18119500613212242,0.19478514946382647,0.19478514946382647,0.013590143331704052,0.013590143331704052,0.6124234952737763,0.115330358215329,0.27423994071232394,0.15890958249699494,-1,1.0,0.0
q00479,804a5bbf-66a1-5ebb-c21d-a581dbc32d53,vintage_years,6.759581827043215,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0149158473087077,0.4428553504492089,19.75365565938865,40.0,6.759581827043215,,,0.18119500613212242,0.18119500613212242,0.18119500613212242,0.0,0.0,0.6163134209465108,0.12892911007471541,0.23346090218952942,0.104531792114814,-1,-1.0,0.0
q00480,cf0eb386-65e8-df23-1389-a05b94ae4d85,observed_cash_balance_p10,-155.6722575223975,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,-155.6722575223975,,,0.11321941452399548,0.12986377998882734,0.12986377998882734,0.016644365464831862,0.016644365464831862,0.5452561075644576,0.09976601466144891,0.15996154531620577,0.06019553065475686,-1,1.0,0.0
q00481,cf0eb386-65e8-df23-1389-a05b94ae4d85,stated_time_in_business,6.513555034051154,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,6.513555034051154,,,0.11321941452399548,0.11321941452399548,0.11321941452399548,0.0,0.0,0.5506498896166833,0.08354777036669359,0.14289105868129737,0.05934328831460378,-1,1.0,0.0
q00482,cf0eb386-65e8-df23-1389-a05b94ae4d85,aggregate_credit_utilization,0.7901531499548835,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.7901531499548835,,,0.11321941452399548,0.24427863437290842,0.24427863437290842,0.13105921984891294,0.13105921984891294,0.42322319030527433,0.190408115120777,0.29814915362503985,0.10774103850426286,1,1.0,1.0
q00483,c2b9ffc2-72f3-a6ad-58e0-6446a51006fa,platform_active_months,13.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,17.0,26.0,13.0,,,0.3836754803869772,0.3836754803869772,0.3836754803869772,0.0,0.0,0.37372081180736116,0.32049291691830845,0.4468580438556459,0.12636512693733748,-1,1.0,0.0
q00484,c2b9ffc2-72f3-a6ad-58e0-6446a51006fa,observed_revenue_trend_3mo,-0.5759029308706303,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,-0.5759029308706303,,,0.3836754803869772,0.4040635471885916,0.4040635471885916,0.020388066801614424,0.020388066801614424,0.37372081180736116,0.34229294052251247,0.46583415385467075,0.12354121333215828,0,,
q00485,c2b9ffc2-72f3-a6ad-58e0-6446a51006fa,recent_inquiries_count_6mo,2.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,6.0,2.0,,,0.3836754803869772,0.3836754803869772,0.3836754803869772,0.0,0.0,0.37372081180736116,0.32123456790123456,0.4461163928727198,0.12488182497148526,1,0.0,
q00486,35ebf97e-e72c-53e2-3ca7-96988396c6a0,observed_revenue_trend_3mo,-0.8606912412129868,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,-0.8606912412129868,,,0.46972548742781833,0.46972548742781833,0.46972548742781833,0.0,0.0,0.30560719692246024,0.3707050159443842,0.5687459589112525,0.19804094296686825,0,,
q00487,35ebf97e-e72c-53e2-3ca7-96988396c6a0,payroll_regularity_score,0.3724833749872072,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.11660123578651758,0.9250615851160153,1.0,0.3724833749872072,,,0.46972548742781833,0.46972548742781833,0.46972548742781833,0.0,0.0,0.30560719692246024,0.3707050159443842,0.5687459589112525,0.19804094296686825,-1,,
q00488,35ebf97e-e72c-53e2-3ca7-96988396c6a0,aggregate_credit_utilization,0.5491045426558853,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.5491045426558853,,,0.46972548742781833,0.341844452990736,0.341844452990736,-0.12788103443708232,-0.12788103443708232,0.4467070429956531,0.29877613833674566,0.3849127676447264,0.08613662930798072,1,-1.0,1.0
q00489,ffd9618e-4b4b-d7e7-90b9-8b038f26d919,observed_cash_balance_p10,216.5231890612432,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,216.5231890612432,,,0.4609533531155943,0.4445127713124171,0.4445127713124171,-0.0164405818031772,-0.0164405818031772,0.5740367783139212,0.40717028661699,0.48185525600784423,0.07468496939085423,-1,1.0,1.0
q00490,ffd9618e-4b4b-d7e7-90b9-8b038f26d919,multi_lender_inquiry_count_30d,1.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,5.0,1.0,,,0.4609533531155943,0.4609533531155943,0.4609533531155943,0.0,0.0,0.5669333788681701,0.4236108684201672,0.49829583781102144,0.07468496939085423,1,0.0,
q00491,ffd9618e-4b4b-d7e7-90b9-8b038f26d919,observed_revenue_trend_3mo,0.3626668691769515,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,0.3626668691769515,,,0.4609533531155943,0.45688959740582963,0.45688959740582963,-0.004063755709764694,-0.004063755709764694,0.5669333788681701,0.4195471127104025,0.49423208210125674,0.07468496939085423,0,1.0,
q00492,8ad89abd-db03-91c2-efa6-f0d496b93c42,application_channel,1.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,2.0,1.0,,,0.2517877467700044,0.2517877467700044,0.2517877467700044,0.0,0.0,0.5965039979604518,0.19928975560166645,0.3042857379383423,0.10499598233667584,0,0.0,
q00493,8ad89abd-db03-91c2-efa6-f0d496b93c42,owner_personal_credit_band,3.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,3.0,,,0.2517877467700044,0.2517877467700044,0.2517877467700044,0.0,0.0,0.5965039979604518,0.19928975560166645,0.3042857379383423,0.10499598233667584,0,0.0,
q00494,8ad89abd-db03-91c2-efa6-f0d496b93c42,invoice_payment_delinquency_rate,0.1926746754916632,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0031740684742802,0.02257839352525783,0.6593090651813562,0.9119364326899564,0.1926746754916632,,,0.2517877467700044,0.13858664660063086,0.13858664660063086,-0.11320110016937351,-0.11320110016937351,0.6046783142973189,0.1032035066356145,0.1739697865656472,0.0707662799300327,1,-1.0,1.0
q00495,8f50878c-df9f-332c-265b-3a2fde61ed16,stated_annual_revenue,1916080.5868794,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,156537.26653282729,476918.2813894665,8147318.036850396,43450535.52593251,1916080.5868794,,,0.5237009204597505,0.5343218354924302,0.5343218354924302,0.0106209150326797,0.0106209150326797,0.427810488060073,0.37183159044794767,0.6968120805369127,0.324980490088965,-1,1.0,0.0
q00496,8f50878c-df9f-332c-265b-3a2fde61ed16,observed_cash_balance_p10,-1152.379481958876,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,-1152.379481958876,,,0.5237009204597505,0.5237009204597505,0.5237009204597505,0.0,0.0,0.4317450918975531,0.35617115573142544,0.6912306851880755,0.3350595294566501,-1,1.0,0.0
q00497,8f50878c-df9f-332c-265b-3a2fde61ed16,account_age_days,1336.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,200.0,200.0,3768.6100000000006,7773.0,1336.0,,,0.5237009204597505,0.5231189154261934,0.5234972186980055,-0.0005820050335570981,-0.000203701761745001,0.4383467639821165,0.35576375220793544,0.6912306851880755,0.3354669329801401,-1,1.0,1.0
q00498,ba30e844-b995-1194-d5dd-7e9201ea441f,observed_cash_balance_p10,4057.693611340605,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,4057.693611340605,,,0.02868829818981513,0.02868829818981513,0.02868829818981513,0.0,0.0,0.8291829982481317,0.008409364685154186,0.048967231694476074,0.04055786700932189,-1,,
q00499,ba30e844-b995-1194-d5dd-7e9201ea441f,observed_overdraft_count_3mo,3.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,6.0,3.0,,,0.02868829818981513,0.057049179748917545,0.057049179748917545,0.028360881559102415,0.028360881559102415,0.8394748887497816,0.02912348877374784,0.08497487072408724,0.0558513819503394,1,,
q00500,ba30e844-b995-1194-d5dd-7e9201ea441f,stated_time_in_business,6.096538862061251,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,6.096538862061251,,,0.02868829818981513,0.03782607953881257,0.03782607953881257,0.00913778134899744,0.00913778134899744,0.8418301418839068,0.017547146034151626,0.058105013043473513,0.04055786700932189,-1,1.0,0.0
q00501,6bee4344-1daa-4da3-1653-0d958b1b3c68,stated_annual_revenue,1088052.658902748,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,156537.26653282729,476918.2813894665,8147318.036850396,43450535.52593251,1088052.658902748,,,0.16733377689170598,0.21027375400425793,0.21027375400425793,0.04293997711255196,0.04293997711255196,0.7193496566645612,0.17761082801001105,0.24293667999850482,0.06532585198849378,-1,-1.0,1.0
q00502,6bee4344-1daa-4da3-1653-0d958b1b3c68,multi_lender_inquiry_count_30d,4.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,5.0,4.0,,,0.16733377689170598,0.16626345129700798,0.16626345129700798,-0.0010703255946979962,-0.0010703255946979962,0.6913077896524834,0.11737230183136974,0.21515460076264623,0.09778229893127649,1,1.0,0.0
q00503,6bee4344-1daa-4da3-1653-0d958b1b3c68,observed_overdraft_count_3mo,3.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,6.0,3.0,,,0.16733377689170598,0.2220506098698804,0.2220506098698804,0.05471683297817442,0.05471683297817442,0.7132235804776712,0.15844741815316665,0.28565380158659415,0.1272063834334275,1,1.0,1.0
q00504,c041a674-2cbf-0853-2fa6-27bc11c17b01,observed_cash_balance_p10,3297.1055016091877,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,3297.1055016091877,,,0.13762699776775067,0.13820384687686607,0.13820384687686607,0.0005768491091154015,0.0005768491091154015,0.43913873009951054,0.11296508973134405,0.16344260402238808,0.05047751429104404,-1,,
q00505,c041a674-2cbf-0853-2fa6-27bc11c17b01,aggregate_credit_utilization,0.4785610265123322,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.4785610265123322,,,0.13762699776775067,0.11673438145988464,0.11673438145988464,-0.020892616307866027,-0.020892616307866027,0.5102038228742477,0.09347785612714887,0.1399909067926204,0.04651305066547154,1,-1.0,1.0
q00506,c041a674-2cbf-0853-2fa6-27bc11c17b01,requested_amount,31106.930316053666,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,7590.460997142505,12598.20102373296,39430.07323392514,45902.52126582247,31106.930316053666,,,0.13762699776775067,0.13762699776775067,0.13762699776775067,0.0,0.0,0.43913873009951054,0.11238824062222864,0.1628657549132727,0.050477514291044065,0,-1.0,
q00507,2227380c-7b5a-f071-0196-35ecc82357f9,has_linked_bank_feed,1.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,,,,,,True,2.0,0.30147871642080454,0.30147871642080454,0.30147871642080454,0.0,0.0,0.5206439795272466,0.19926283567604153,0.40369459716556755,0.20443176148952602,0,,
q00508,2227380c-7b5a-f071-0196-35ecc82357f9,days_since_last_external_decline,31.65396146143491,ambiguous,0.5,0.025,0.0,False,,True,in_support,False,False,False,0.0001846478338466,0.6339524232317064,474.1169249803011,1455.4586563042817,31.65396146143491,,,0.30147871642080454,0.30147871642080454,0.30147871642080454,0.0,0.0,0.51367158202621,0.19926283567604153,0.40369459716556755,0.20443176148952602,0,1.0,
q00509,2227380c-7b5a-f071-0196-35ecc82357f9,invoice_payment_delinquency_rate,0.3956385271269425,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0031740684742802,0.02257839352525783,0.6593090651813562,0.9119364326899564,0.3956385271269425,,,0.30147871642080454,0.5252736757575804,0.5252736757575804,0.2237949593367759,0.2237949593367759,0.48046770612455075,0.4126240140767373,0.6379233374384236,0.22529932336168623,1,1.0,1.0
q00510,92539ef9-47e3-2c68-b64d-a7444588c075,requested_amount,30130.48600971176,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,7590.460997142505,12598.20102373296,39430.07323392514,45902.52126582247,30130.48600971176,,,0.15497121293319266,0.1475322876178692,0.1475322876178692,-0.007438925315323447,-0.007438925315323447,0.5258089586426891,0.12235677949116036,0.17270779574457806,0.0503510162534177,0,-1.0,
q00511,92539ef9-47e3-2c68-b64d-a7444588c075,prior_loans_amount_total,0.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,27155.63480825922,91408.58319992128,0.0,,,0.15497121293319266,0.15497121293319266,0.15497121293319266,0.0,0.0,0.4991102449938763,0.09743117395791709,0.21251125190846823,0.11508007795055114,0,0.0,
q00512,92539ef9-47e3-2c68-b64d-a7444588c075,aggregate_credit_utilization,0.5417054682583474,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.5417054682583474,,,0.15497121293319266,0.12986377998882734,0.12986377998882734,-0.02510743294436532,-0.02510743294436532,0.5207550800553906,0.09976601466144891,0.15996154531620577,0.06019553065475686,1,-1.0,1.0
q00513,674e3005-c7c4-3d59-63b5-7cb1aa7ea5cf,sector,2.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,2.0,,,0.044552993803575455,0.05102278445332055,0.04681742053098624,0.006469790649745094,0.0022644267274107843,0.8254498468642477,0.003962663639877385,0.0896721774220951,0.08570951378221772,0,-1.0,
q00514,674e3005-c7c4-3d59-63b5-7cb1aa7ea5cf,multi_lender_inquiry_count_30d,5.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,5.0,5.0,,,0.044552993803575455,0.044552993803575455,0.044552993803575455,0.0,0.0,0.7919156157728292,0.00018919651335276566,0.08891679109379814,0.08872759458044538,1,1.0,0.0
q00515,674e3005-c7c4-3d59-63b5-7cb1aa7ea5cf,prior_loans_default_count,2.0,historical_or_proxy,0.35,0.035,0.035,False,,True,tail_support,False,True,False,0.0,0.0,1.0,2.0,2.0,,,0.044552993803575455,0.044552993803575455,0.044552993803575455,0.0,0.0,0.8254498468642477,0.0,0.1224077506946843,0.1224077506946843,1,1.0,0.0
q00516,c847ddb4-d5ed-c39a-64b9-02f420b72384,stated_time_in_business,3.292927482355089,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,3.292927482355089,,,0.4123360854364711,0.40177531340415423,0.40177531340415423,-0.010560772032316867,-0.010560772032316867,0.4226882288933909,0.34319868426330774,0.4603519425450007,0.11715325828169298,-1,-1.0,0.0
q00517,c847ddb4-d5ed-c39a-64b9-02f420b72384,application_channel,2.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,2.0,2.0,,,0.4123360854364711,0.3958955036332939,0.3958955036332939,-0.0164405818031772,-0.0164405818031772,0.4358998274201545,0.3232073310423826,0.4685836762242052,0.14537634518182263,0,1.0,
q00518,c847ddb4-d5ed-c39a-64b9-02f420b72384,has_linked_bank_feed,1.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,,,,,,True,2.0,0.4123360854364711,0.4123360854364711,0.4123360854364711,0.0,0.0,0.4240917100161672,0.3232073310423826,0.5014648398305597,0.1782575087881771,0,,
q00519,edc9d262-cbe9-9adf-b9f5-80ef4ae07c84,owner_personal_credit_band,0.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,0.0,,,0.09748124004035569,0.09662844549824076,0.09662844549824076,-0.0008527945421149263,-0.0008527945421149263,0.6873926374047756,0.07226809726269195,0.12098879373378957,0.04872069647109761,0,-1.0,
q00520,edc9d262-cbe9-9adf-b9f5-80ef4ae07c84,geography_region,0.0,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,3.0,0.0,,,0.09748124004035569,0.09748124004035569,0.09748124004035569,0.0,0.0,0.7246181171911966,0.05008905531395953,0.14487342476675186,0.09478436945279232,0,0.0,
q00521,edc9d262-cbe9-9adf-b9f5-80ef4ae07c84,existing_debt_obligations,7798.610651256804,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,969.9978854899822,2538.8350774663763,27021.201001687827,69238.66527980602,7798.610651256804,,,0.09748124004035569,0.09748124004035569,0.09748124004035569,0.0,0.0,0.7503399396730566,0.07312089180480688,0.1218415882759045,0.04872069647109761,1,1.0,0.0
q00522,b5a42d4c-2dbc-e739-a2a7-8dfe4edb740b,vintage_years,10.133823528835457,historical_or_proxy,0.35,0.035,0.0,False,,True,in_support,False,False,False,0.0149158473087077,0.4428553504492089,19.75365565938865,40.0,10.133823528835457,,,0.38258423353909465,0.3743739663098401,0.37971064000885557,-0.008210267229254553,-0.0028735935302390825,0.380362987255822,0.31682697443536756,0.4425943055823436,0.12576733114697602,-1,1.0,1.0
q00523,b5a42d4c-2dbc-e739-a2a7-8dfe4edb740b,payroll_regularity_score,0.4233902949617607,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.11660123578651758,0.9250615851160153,1.0,0.4233902949617607,,,0.38258423353909465,0.3843625992063492,0.3843625992063492,0.0017783656672545334,0.0017783656672545334,0.380362987255822,0.3223015873015873,0.44642361111111106,0.12412202380952375,-1,,
q00524,b5a42d4c-2dbc-e739-a2a7-8dfe4edb740b,aggregate_credit_utilization,0.3344160047074661,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0023050757198019,0.05360154248912952,0.9403722262291686,0.9926941859495332,0.3344160047074661,,,0.38258423353909465,0.22296743978357056,0.22296743978357056,-0.1596167937555241,-0.1596167937555241,0.5253447142889858,0.1939762972077061,0.251958582359435,0.05798228515172893,1,-1.0,1.0
q00525,efd6469b-e16a-a2f2-2bea-b5dae9af72d8,application_channel,0.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,2.0,2.0,0.0,,,0.19513478600399853,0.20209700999191332,0.20209700999191332,0.006962223987914795,0.006962223987914795,0.4612349696219742,0.17579765642201256,0.2283963635618141,0.052598707139801526,0,-1.0,
q00526,efd6469b-e16a-a2f2-2bea-b5dae9af72d8,observed_cash_balance_p10,3538.226774398414,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-12372.983012950775,-6476.959182814254,7710.982094080218,13611.289833906403,3538.226774398414,,,0.19513478600399853,0.19513478600399853,0.19513478600399853,0.0,0.0,0.4569375735383397,0.16883543243409777,0.2214341395738993,0.052598707139801526,-1,,
q00527,efd6469b-e16a-a2f2-2bea-b5dae9af72d8,observed_overdraft_count_3mo,1.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,6.0,1.0,,,0.19513478600399853,0.21361572600540396,0.21361572600540396,0.018480940001405433,0.018480940001405433,0.4612349696219742,0.14157765042421377,0.28565380158659415,0.14407615116238037,1,,
q00528,57964fdd-d977-d288-3d76-f1e7e4f28f1a,observed_overdraft_count_3mo,2.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,3.0,6.0,2.0,,,0.23560683844862235,0.3326346201079666,0.3326346201079666,0.09702778165934428,0.09702778165934428,0.48767942814114573,0.28292471078460635,0.3823445294313269,0.09941981864672056,1,1.0,1.0
q00529,57964fdd-d977-d288-3d76-f1e7e4f28f1a,stated_annual_revenue,1740764.5455313432,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,156537.26653282729,476918.2813894665,8147318.036850396,43450535.52593251,1740764.5455313432,,,0.23560683844862235,0.23560683844862235,0.23560683844862235,0.0,0.0,0.49129667137198113,0.20292617432418542,0.2682875025730593,0.06536132824887386,-1,-1.0,0.0
q00530,57964fdd-d977-d288-3d76-f1e7e4f28f1a,observed_revenue_volatility,0.5294926483731993,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0879174842251429,0.2640691740542396,3.2624049593789772,8.157011842822948,0.5294926483731993,,,0.23560683844862235,0.11719345385318251,0.11719345385318251,-0.11841338459543983,-0.11841338459543983,0.5598641469479627,0.08908506493314972,0.1453018427732153,0.056216777840065596,0,-1.0,
q00531,4120ba12-e642-d5c9-3013-8f7be66a6276,payroll_regularity_score,0.7123095331882044,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.11660123578651758,0.9250615851160153,1.0,0.7123095331882044,,,0.04784068181524177,0.04735179526578913,0.04735179526578913,-0.000488886549452644,-0.000488886549452644,0.7036384152968387,0.027072861761128185,0.06763072877045007,0.04055786700932188,-1,,
q00532,4120ba12-e642-d5c9-3013-8f7be66a6276,owner_personal_credit_band,0.0,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0,0.0,4.0,4.0,0.0,,,0.04784068181524177,0.04784068181524177,0.04784068181524177,0.0,0.0,0.715713095451478,0.02756174831058083,0.06811961531990271,0.04055786700932188,0,-1.0,
q00533,4120ba12-e642-d5c9-3013-8f7be66a6276,recent_inquiries_count_6mo,6.0,direct_intervention,1.0,0.0,0.035,False,,True,tail_support,False,True,False,0.0,0.0,3.0,6.0,6.0,,,0.04784068181524177,0.04784068181524177,0.04784068181524177,0.0,0.0,0.7042981868229938,0.0,0.09614726340820706,0.09614726340820706,1,1.0,0.0
q00534,95a169f1-082d-9da4-5070-04d5bf13c15e,observed_revenue_trend_3mo,1.013893920805368,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,-2.1272458218935566,-1.3275667850134776,1.8670916813637843,2.799476997547532,1.013893920805368,,,0.3060796702478282,0.3060796702478282,0.3060796702478282,0.0,0.0,0.40698968513041955,0.279394206078697,0.3327651344169593,0.05337092833826229,0,,
q00535,95a169f1-082d-9da4-5070-04d5bf13c15e,stated_time_in_business,2.421186797794649,direct_intervention,1.0,0.0,0.0,False,,True,in_support,False,False,False,0.0325493957578754,0.7796927365362427,19.983046110714195,40.428452835804585,2.421186797794649,,,0.3060796702478282,0.29320651079809196,0.29320651079809196,-0.012873159449736216,-0.012873159449736216,0.4122475077560769,0.26215393358772426,0.32425908800845965,0.06210515442073539,-1,-1.0,0.0
